,event_id,user_id,event_type,event_time,level_completed,event_day,event_month,event_year
3709,3710,922,item_used,2024-06-20,45,20,6,2024
3710,3711,137,level_completed,2024-08-06,44,6,8,2024
3711,3712,210,item_used,2024-01-13,40,13,1,2024
3712,3713,887,item_used,2024-07-06,30,6,7,2024
3713,3714,946,item_used,2024-01-20,42,20,1,2024
3714,3715,397,achievement_unlocked,2024-09-09,22,9,9,2024
3715,3716,702,item_used,2024-01-29,6,29,1,2024
3716,3717,294,achievement_unlocked,2024-04-02,9,2,4,2024
3717,3718,790,level_completed,2024-03-04,40,4,3,2024
3718,3719,648,achievement_unlocked,2024-06-24,35,24,6,2024
3719,3720,319,level_completed,2024-05-12,33,12,5,2024
3720,3721,34,item_used,2024-06-26,24,26,6,2024
3721,3722,651,item_used,2024-03-20,35,20,3,2024
3722,3723,194,level_completed,2024-08-31,1,31,8,2024
3723,3724,993,achievement_unlocked,2024-04-16,49,16,4,2024
3724,3725,128,item_used,2024-03-26,46,26,3,2024
3725,3726,324,level_completed,2024-06-30,28,30,6,2024
3726,3727,368,achievement_unlocked,2024-09-29,5,29,9,2024
3727,3728,68,item_used,2024-03-11,46,11,3,2024
3728,3729,114,level_completed,2024-01-14,25,14,1,2024
3729,3730,805,item_used,2024-06-22,15,22,6,2024
3730,3731,325,item_used,2024-09-15,39,15,9,2024
3731,3732,662,item_used,2024-08-12,20,12,8,2024
3732,3733,992,level_completed,2024-08-23,4,23,8,2024
3733,3734,800,achievement_unlocked,2024-03-02,31,2,3,2024
3734,3735,131,item_used,2024-08-24,20,24,8,2024
3735,3736,767,achievement_unlocked,2024-06-29,47,29,6,2024
3736,3737,675,item_used,2024-01-22,42,22,1,2024
3737,3738,405,level_completed,2024-07-15,39,15,7,2024
3738,3739,260,achievement_unlocked,2024-06-23,43,23,6,2024
3739,3740,959,achievement_unlocked,2024-08-15,25,15,8,2024
3740,3741,945,item_used,2024-04-22,37,22,4,2024
3741,3742,288,achievement_unlocked,2024-01-20,32,20,1,2024
3742,3743,46,item_used,2024-03-25,45,25,3,2024
3743,3744,909,achievement_unlocked,2024-03-16,34,16,3,2024
3744,3745,140,level_completed,2024-02-13,48,13,2,2024
3745,3746,816,level_completed,2024-08-09,36,9,8,2024
3746,3747,90,achievement_unlocked,2024-06-02,3,2,6,2024
3747,3748,472,item_used,2024-09-08,25,8,9,2024
3748,3749,278,level_completed,2024-01-24,20,24,1,2024
3749,3750,261,achievement_unlocked,2024-08-28,12,28,8,2024
3750,3751,724,level_completed,2024-05-10,31,10,5,2024
3751,3752,294,item_used,2024-06-04,31,4,6,2024
3752,3753,869,item_used,2024-06-19,37,19,6,2024
3753,3754,628,achievement_unlocked,2024-04-05,42,5,4,2024
3754,3755,253,achievement_unlocked,2024-01-28,11,28,1,2024
3755,3756,622,item_used,2024-01-06,36,6,1,2024
3756,3757,148,achievement_unlocked,2024-05-08,1,8,5,2024
3757,3758,959,level_completed,2024-01-24,7,24,1,2024
3758,3759,318,level_completed,2024-03-11,16,11,3,2024
3759,3760,615,achievement_unlocked,2024-08-21,36,21,8,2024
3760,3761,663,achievement_unlocked,2024-06-21,44,21,6,2024
3761,3762,328,achievement_unlocked,2024-06-13,1,13,6,2024
3762,3763,61,item_used,2024-09-25,23,25,9,2024
3763,3764,188,level_completed,2024-06-06,17,6,6,2024
3764,3765,578,achievement_unlocked,2024-03-15,19,15,3,2024
3765,3766,353,achievement_unlocked,2024-05-25,6,25,5,2024
3766,3767,209,item_used,2024-04-26,15,26,4,2024
3767,3768,834,item_used,2024-07-29,33,29,7,2024
3768,3769,551,item_used,2024-05-29,15,29,5,2024
3769,3770,720,level_completed,2024-04-18,37,18,4,2024
3770,3771,507,achievement_unlocked,2024-08-13,3,13,8,2024
3771,3772,31,achievement_unlocked,2024-08-09,11,9,8,2024
3772,3773,565,achievement_unlocked,2024-03-04,29,4,3,2024
3773,3774,843,level_completed,2024-07-06,21,6,7,2024
3774,3775,916,achievement_unlocked,2024-06-17,10,17,6,2024
3775,3776,952,level_completed,2024-07-19,23,19,7,2024
3776,3777,577,level_completed,2024-09-26,20,26,9,2024
3777,3778,190,item_used,2024-06-09,36,9,6,2024
3778,3779,835,achievement_unlocked,2024-09-30,44,30,9,2024
3779,3780,978,item_used,2024-02-26,32,26,2,2024
3780,3781,482,level_completed,2024-06-15,39,15,6,2024
3781,3782,649,achievement_unlocked,2024-07-11,48,11,7,2024
3782,3783,380,achievement_unlocked,2024-05-28,39,28,5,2024
3783,3784,964,item_used,2024-04-12,21,12,4,2024
3784,3785,490,item_used,2024-07-27,23,27,7,2024
3785,3786,454,level_completed,2024-02-17,44,17,2,2024
3786,3787,524,achievement_unlocked,2024-02-06,7,6,2,2024
3787,3788,275,item_used,2024-04-01,22,1,4,2024
3788,3789,365,item_used,2024-02-14,16,14,2,2024
3789,3790,248,item_used,2024-04-16,49,16,4,2024
3790,3791,251,level_completed,2024-06-28,46,28,6,2024
3791,3792,167,achievement_unlocked,2024-08-25,4,25,8,2024
3792,3793,585,achievement_unlocked,2024-03-19,40,19,3,2024
3793,3794,109,achievement_unlocked,2024-01-30,25,30,1,2024
3794,3795,75,level_completed,2024-03-19,36,19,3,2024
3795,3796,271,achievement_unlocked,2024-01-21,12,21,1,2024
3796,3797,117,level_completed,2024-08-19,47,19,8,2024
3797,3798,432,achievement_unlocked,2024-05-15,35,15,5,2024
3798,3799,658,level_completed,2024-01-27,26,27,1,2024
3799,3800,357,achievement_unlocked,2024-05-26,43,26,5,2024
3800,3801,177,level_completed,2024-07-11,45,11,7,2024
3801,3802,930,level_completed,2024-08-11,3,11,8,2024
3802,3803,279,level_completed,2024-03-24,9,24,3,2024
3803,3804,575,item_used,2024-07-07,32,7,7,2024
3804,3805,82,achievement_unlocked,2024-01-12,5,12,1,2024
3805,3806,684,achievement_unlocked,2024-06-22,41,22,6,2024
3806,3807,952,item_used,2024-09-08,11,8,9,2024
3807,3808,487,level_completed,2024-05-02,33,2,5,2024
3808,3809,27,achievement_unlocked,2024-09-01,3,1,9,2024
3809,3810,455,item_used,2024-09-14,18,14,9,2024
3810,3811,615,level_completed,2024-04-24,18,24,4,2024
3811,3812,233,level_completed,2024-01-31,44,31,1,2024
3812,3813,977,item_used,2024-06-13,41,13,6,2024
3813,3814,384,level_completed,2024-07-28,3,28,7,2024
3814,3815,188,achievement_unlocked,2024-02-18,14,18,2,2024
3815,3816,646,level_completed,2024-01-08,21,8,1,2024
3816,3817,288,level_completed,2024-05-29,43,29,5,2024
3817,3818,68,achievement_unlocked,2024-03-15,50,15,3,2024
3818,3819,150,item_used,2024-02-21,49,21,2,2024
3819,3820,2,achievement_unlocked,2024-05-04,10,4,5,2024
3820,3821,813,achievement_unlocked,2024-06-28,3,28,6,2024
3821,3822,927,achievement_unlocked,2024-08-14,36,14,8,2024
3822,3823,271,level_completed,2024-04-03,49,3,4,2024
3823,3824,604,level_completed,2024-01-12,1,12,1,2024
3824,3825,297,achievement_unlocked,2024-06-02,9,2,6,2024
3825,3826,886,achievement_unlocked,2024-04-04,28,4,4,2024
3826,3827,932,achievement_unlocked,2024-05-18,21,18,5,2024
3827,3828,995,achievement_unlocked,2024-04-17,23,17,4,2024
3828,3829,256,item_used,2024-06-06,34,6,6,2024
3829,3830,340,level_completed,2024-02-13,32,13,2,2024
3830,3831,386,level_completed,2024-02-09,5,9,2,2024
3831,3832,103,level_completed,2024-04-02,26,2,4,2024
3832,3833,897,level_completed,2024-07-29,7,29,7,2024
3833,3834,94,achievement_unlocked,2024-01-20,32,20,1,2024
3834,3835,303,achievement_unlocked,2024-02-04,41,4,2,2024
3835,3836,89,item_used,2024-01-22,7,22,1,2024
3836,3837,808,level_completed,2024-09-28,10,28,9,2024
3837,3838,486,item_used,2024-09-13,9,13,9,2024
3838,3839,684,item_used,2024-06-01,28,1,6,2024
3839,3840,23,item_used,2024-02-04,30,4,2,2024
3840,3841,812,level_completed,2024-07-20,30,20,7,2024
3841,3842,21,item_used,2024-02-10,44,10,2,2024
3842,3843,262,achievement_unlocked,2024-05-25,50,25,5,2024
3843,3844,974,achievement_unlocked,2024-08-15,45,15,8,2024
3844,3845,134,level_completed,2024-04-28,17,28,4,2024
3845,3846,326,level_completed,2024-08-29,20,29,8,2024
3846,3847,284,level_completed,2024-07-18,9,18,7,2024
3847,3848,954,achievement_unlocked,2024-09-03,4,3,9,2024
3848,3849,378,achievement_unlocked,2024-03-12,8,12,3,2024
3849,3850,571,item_used,2024-08-08,34,8,8,2024
3850,3851,674,achievement_unlocked,2024-08-07,2,7,8,2024
3851,3852,841,achievement_unlocked,2024-09-16,39,16,9,2024
3852,3853,817,item_used,2024-01-27,23,27,1,2024
3853,3854,782,level_completed,2024-02-01,12,1,2,2024
3854,3855,850,item_used,2024-06-23,17,23,6,2024
3855,3856,768,achievement_unlocked,2024-09-29,46,29,9,2024
3856,3857,942,achievement_unlocked,2024-09-16,39,16,9,2024
3857,3858,681,level_completed,2024-04-02,18,2,4,2024
3858,3859,207,level_completed,2024-02-17,42,17,2,2024
3859,3860,20,item_used,2024-07-04,36,4,7,2024
3860,3861,795,achievement_unlocked,2024-07-09,2,9,7,2024
3861,3862,576,achievement_unlocked,2024-03-27,47,27,3,2024
3862,3863,770,achievement_unlocked,2024-04-24,21,24,4,2024
3863,3864,936,level_completed,2024-01-13,14,13,1,2024
3864,3865,860,level_completed,2024-01-07,12,7,1,2024
3865,3866,892,level_completed,2024-01-05,7,5,1,2024
3866,3867,440,item_used,2024-01-31,6,31,1,2024
3867,3868,85,item_used,2024-09-19,1,19,9,2024
3868,3869,409,level_completed,2024-04-03,45,3,4,2024
3869,3870,879,achievement_unlocked,2024-06-10,4,10,6,2024
3870,3871,527,level_completed,2024-08-21,38,21,8,2024
3871,3872,724,achievement_unlocked,2024-03-22,6,22,3,2024
3872,3873,827,achievement_unlocked,2024-04-13,11,13,4,2024
3873,3874,946,level_completed,2024-07-05,34,5,7,2024
3874,3875,69,level_completed,2024-06-07,49,7,6,2024
3875,3876,762,item_used,2024-05-26,16,26,5,2024
3876,3877,26,achievement_unlocked,2024-06-24,27,24,6,2024
3877,3878,609,item_used,2024-04-03,23,3,4,2024
3878,3879,88,level_completed,2024-01-04,41,4,1,2024
3879,3880,288,level_completed,2024-09-28,46,28,9,2024
3880,3881,305,achievement_unlocked,2024-05-21,10,21,5,2024
3881,3882,378,item_used,2024-08-01,17,1,8,2024
3882,3883,490,level_completed,2024-08-07,36,7,8,2024
3883,3884,797,level_completed,2024-09-26,37,26,9,2024
3884,3885,635,level_completed,2024-05-02,1,2,5,2024
3885,3886,523,level_completed,2024-01-27,7,27,1,2024
3886,3887,569,level_completed,2024-07-09,13,9,7,2024
3887,3888,359,item_used,2024-03-22,47,22,3,2024
3888,3889,663,achievement_unlocked,2024-08-06,23,6,8,2024
3889,3890,224,level_completed,2024-02-11,11,11,2,2024
3890,3891,112,achievement_unlocked,2024-05-10,19,10,5,2024
3891,3892,52,achievement_unlocked,2024-08-22,34,22,8,2024
3892,3893,423,level_completed,2024-01-17,38,17,1,2024
3893,3894,384,achievement_unlocked,2024-04-22,1,22,4,2024
3894,3895,244,achievement_unlocked,2024-02-06,29,6,2,2024
3895,3896,740,achievement_unlocked,2024-09-11,36,11,9,2024
3896,3897,661,level_completed,2024-05-12,13,12,5,2024
3897,3898,225,achievement_unlocked,2024-01-05,28,5,1,2024
3898,3899,852,achievement_unlocked,2024-01-13,28,13,1,2024
3899,3900,578,item_used,2024-04-19,40,19,4,2024
3900,3901,809,item_used,2024-02-09,18,9,2,2024
3901,3902,917,achievement_unlocked,2024-01-04,15,4,1,2024
3902,3903,590,item_used,2024-02-08,12,8,2,2024
3903,3904,37,level_completed,2024-05-03,15,3,5,2024
3904,3905,696,achievement_unlocked,2024-04-06,41,6,4,2024
3905,3906,164,item_used,2024-06-09,8,9,6,2024
3906,3907,636,level_completed,2024-03-08,41,8,3,2024
3907,3908,413,level_completed,2024-04-17,15,17,4,2024
3908,3909,897,item_used,2024-01-25,11,25,1,2024
3909,3910,298,achievement_unlocked,2024-08-28,47,28,8,2024
3910,3911,957,achievement_unlocked,2024-07-29,22,29,7,2024
3911,3912,682,achievement_unlocked,2024-01-02,13,2,1,2024
3912,3913,610,item_used,2024-08-18,22,18,8,2024
3913,3914,642,item_used,2024-04-07,22,7,4,2024
3914,3915,650,achievement_unlocked,2024-07-07,48,7,7,2024
3915,3916,489,achievement_unlocked,2024-09-16,37,16,9,2024
3916,3917,321,achievement_unlocked,2024-01-27,40,27,1,2024
3917,3918,254,level_completed,2024-09-29,11,29,9,2024
3918,3919,210,level_completed,2024-06-29,36,29,6,2024
3919,3920,807,item_used,2024-06-28,2,28,6,2024
3920,3921,646,achievement_unlocked,2024-07-21,8,21,7,2024
3921,3922,179,level_completed,2024-07-06,38,6,7,2024
3922,3923,935,level_completed,2024-08-27,28,27,8,2024
3923,3924,86,level_completed,2024-05-05,3,5,5,2024
3924,3925,440,item_used,2024-05-21,23,21,5,2024
3925,3926,806,level_completed,2024-04-29,39,29,4,2024
3926,3927,553,level_completed,2024-02-25,37,25,2,2024
3927,3928,914,level_completed,2024-01-04,12,4,1,2024
3928,3929,163,level_completed,2024-07-28,20,28,7,2024
3929,3930,61,level_completed,2024-08-19,8,19,8,2024
3930,3931,239,level_completed,2024-05-26,2,26,5,2024
3931,3932,252,level_completed,2024-06-13,23,13,6,2024
3932,3933,488,achievement_unlocked,2024-09-27,24,27,9,2024
3933,3934,257,achievement_unlocked,2024-03-24,49,24,3,2024
3934,3935,856,level_completed,2024-04-28,4,28,4,2024
3935,3936,269,item_used,2024-06-29,15,29,6,2024
3936,3937,34,achievement_unlocked,2024-01-11,49,11,1,2024
3937,3938,679,achievement_unlocked,2024-05-22,22,22,5,2024
3938,3939,957,level_completed,2024-03-09,15,9,3,2024
3939,3940,138,achievement_unlocked,2024-09-14,31,14,9,2024
3940,3941,784,level_completed,2024-06-11,25,11,6,2024
3941,3942,488,level_completed,2024-03-20,3,20,3,2024
3942,3943,266,item_used,2024-08-03,4,3,8,2024
3943,3944,179,level_completed,2024-09-23,24,23,9,2024
3944,3945,799,item_used,2024-02-01,23,1,2,2024
3945,3946,851,achievement_unlocked,2024-03-13,13,13,3,2024
3946,3947,453,level_completed,2024-02-22,28,22,2,2024
3947,3948,967,item_used,2024-02-28,1,28,2,2024
3948,3949,387,level_completed,2024-04-19,47,19,4,2024
3949,3950,270,achievement_unlocked,2024-02-12,12,12,2,2024
3950,3951,490,level_completed,2024-08-11,24,11,8,2024
3951,3952,588,level_completed,2024-05-19,29,19,5,2024
3952,3953,302,achievement_unlocked,2024-01-31,50,31,1,2024
3953,3954,540,achievement_unlocked,2024-07-01,38,1,7,2024
3954,3955,33,achievement_unlocked,2024-06-22,29,22,6,2024
3955,3956,574,item_used,2024-08-20,15,20,8,2024
3956,3957,195,level_completed,2024-05-27,26,27,5,2024
3957,3958,593,item_used,2024-05-05,2,5,5,2024
3958,3959,146,achievement_unlocked,2024-05-24,14,24,5,2024
3959,3960,129,level_completed,2024-02-04,49,4,2,2024
3960,3961,982,item_used,2024-05-31,21,31,5,2024
3961,3962,560,level_completed,2024-01-16,12,16,1,2024
3962,3963,822,item_used,2024-05-01,47,1,5,2024
3963,3964,997,achievement_unlocked,2024-07-02,5,2,7,2024
3964,3965,25,item_used,2024-05-12,15,12,5,2024
3965,3966,515,level_completed,2024-08-15,26,15,8,2024
3966,3967,143,item_used,2024-06-18,25,18,6,2024
3967,3968,325,achievement_unlocked,2024-05-11,43,11,5,2024
3968,3969,317,item_used,2024-03-06,4,6,3,2024
3969,3970,381,achievement_unlocked,2024-09-22,19,22,9,2024
3970,3971,203,item_used,2024-02-26,20,26,2,2024
3971,3972,244,achievement_unlocked,2024-09-30,43,30,9,2024
3972,3973,740,achievement_unlocked,2024-02-29,3,29,2,2024
3973,3974,550,achievement_unlocked,2024-08-05,17,5,8,2024
3974,3975,918,level_completed,2024-07-11,10,11,7,2024
3975,3976,788,item_used,2024-04-17,46,17,4,2024
3976,3977,114,level_completed,2024-05-26,24,26,5,2024
3977,3978,682,achievement_unlocked,2024-06-03,25,3,6,2024
3978,3979,402,level_completed,2024-03-16,39,16,3,2024
3979,3980,367,item_used,2024-08-30,4,30,8,2024
3980,3981,942,level_completed,2024-09-17,25,17,9,2024
3981,3982,207,item_used,2024-07-08,31,8,7,2024
3982,3983,557,item_used,2024-09-26,50,26,9,2024
3983,3984,16,item_used,2024-04-03,1,3,4,2024
3984,3985,97,level_completed,2024-06-12,5,12,6,2024
3985,3986,252,level_completed,2024-04-27,26,27,4,2024
3986,3987,405,item_used,2024-03-03,1,3,3,2024
3987,3988,815,item_used,2024-02-11,38,11,2,2024
3988,3989,898,level_completed,2024-05-07,3,7,5,2024
3989,3990,767,level_completed,2024-08-13,3,13,8,2024
3990,3991,570,item_used,2024-08-23,14,23,8,2024
3991,3992,422,achievement_unlocked,2024-07-21,31,21,7,2024
3992,3993,73,achievement_unlocked,2024-08-31,25,31,8,2024
3993,3994,727,item_used,2024-01-13,42,13,1,2024
3994,3995,900,item_used,2024-01-30,5,30,1,2024
3995,3996,590,item_used,2024-01-13,39,13,1,2024
3996,3997,754,item_used,2024-02-18,12,18,2,2024
3997,3998,248,level_completed,2024-02-12,3,12,2,2024
3998,3999,199,level_completed,2024-07-30,45,30,7,2024
3999,4000,32,achievement_unlocked,2024-09-24,45,24,9,2024
4000,4001,566,achievement_unlocked,2024-03-13,49,13,3,2024
4001,4002,96,achievement_unlocked,2024-05-15,27,15,5,2024
4002,4003,783,achievement_unlocked,2024-05-16,45,16,5,2024
4003,4004,53,level_completed,2024-08-09,41,9,8,2024
4004,4005,695,level_completed,2024-02-16,11,16,2,2024
4005,4006,333,achievement_unlocked,2024-02-23,11,23,2,2024
4006,4007,575,item_used,2024-03-06,31,6,3,2024
4007,4008,637,achievement_unlocked,2024-06-02,47,2,6,2024
4008,4009,758,level_completed,2024-03-18,24,18,3,2024
4009,4010,580,item_used,2024-02-06,27,6,2,2024
4010,4011,388,level_completed,2024-07-23,14,23,7,2024
4011,4012,264,achievement_unlocked,2024-02-23,33,23,2,2024
4012,4013,638,item_used,2024-05-11,30,11,5,2024
4013,4014,269,item_used,2024-09-06,30,6,9,2024
4014,4015,483,achievement_unlocked,2024-08-13,8,13,8,2024
4015,4016,678,item_used,2024-08-25,47,25,8,2024
4016,4017,881,item_used,2024-08-22,10,22,8,2024
4017,4018,55,achievement_unlocked,2024-01-07,21,7,1,2024
4018,4019,461,achievement_unlocked,2024-02-16,2,16,2,2024
4019,4020,278,level_completed,2024-08-28,42,28,8,2024
4020,4021,811,item_used,2024-02-07,37,7,2,2024
4021,4022,683,achievement_unlocked,2024-07-28,10,28,7,2024
4022,4023,856,level_completed,2024-02-19,21,19,2,2024
4023,4024,457,achievement_unlocked,2024-08-30,18,30,8,2024
4024,4025,830,achievement_unlocked,2024-07-14,14,14,7,2024
4025,4026,742,item_used,2024-04-19,2,19,4,2024
4026,4027,977,item_used,2024-04-13,21,13,4,2024
4027,4028,3,level_completed,2024-07-19,7,19,7,2024
4028,4029,866,item_used,2024-01-03,22,3,1,2024
4029,4030,517,item_used,2024-03-09,16,9,3,2024
4030,4031,843,achievement_unlocked,2024-08-21,48,21,8,2024
4031,4032,811,achievement_unlocked,2024-05-17,39,17,5,2024
4032,4033,350,level_completed,2024-09-01,26,1,9,2024
4033,4034,934,achievement_unlocked,2024-09-09,48,9,9,2024
4034,4035,560,level_completed,2024-09-19,24,19,9,2024
4035,4036,478,item_used,2024-04-08,24,8,4,2024
4036,4037,487,item_used,2024-05-05,5,5,5,2024
4037,4038,724,level_completed,2024-04-10,19,10,4,2024
4038,4039,572,level_completed,2024-07-28,21,28,7,2024
4039,4040,250,item_used,2024-01-31,44,31,1,2024
4040,4041,902,item_used,2024-02-14,23,14,2,2024
4041,4042,88,achievement_unlocked,2024-02-04,20,4,2,2024
4042,4043,585,level_completed,2024-02-12,22,12,2,2024
4043,4044,129,achievement_unlocked,2024-07-08,22,8,7,2024
4044,4045,121,achievement_unlocked,2024-07-21,17,21,7,2024
4045,4046,336,achievement_unlocked,2024-07-30,28,30,7,2024
4046,4047,32,item_used,2024-06-28,4,28,6,2024
4047,4048,948,level_completed,2024-06-16,12,16,6,2024
4048,4049,731,item_used,2024-08-03,4,3,8,2024
4049,4050,526,item_used,2024-06-05,48,5,6,2024
4050,4051,25,item_used,2024-07-17,24,17,7,2024
4051,4052,600,level_completed,2024-01-25,49,25,1,2024
4052,4053,545,achievement_unlocked,2024-09-05,43,5,9,2024
4053,4054,666,item_used,2024-06-07,25,7,6,2024
4054,4055,294,achievement_unlocked,2024-03-27,41,27,3,2024
4055,4056,488,achievement_unlocked,2024-03-06,36,6,3,2024
4056,4057,375,achievement_unlocked,2024-07-03,3,3,7,2024
4057,4058,712,level_completed,2024-08-18,9,18,8,2024
4058,4059,581,item_used,2024-08-29,36,29,8,2024
4059,4060,127,achievement_unlocked,2024-09-14,28,14,9,2024
4060,4061,836,achievement_unlocked,2024-01-22,24,22,1,2024
4061,4062,431,item_used,2024-06-27,24,27,6,2024
4062,4063,509,item_used,2024-05-13,40,13,5,2024
4063,4064,780,achievement_unlocked,2024-04-25,5,25,4,2024
4064,4065,973,level_completed,2024-08-30,2,30,8,2024
4065,4066,455,achievement_unlocked,2024-06-16,38,16,6,2024
4066,4067,158,level_completed,2024-05-19,16,19,5,2024
4067,4068,979,achievement_unlocked,2024-03-25,34,25,3,2024
4068,4069,942,achievement_unlocked,2024-01-30,27,30,1,2024
4069,4070,666,item_used,2024-08-30,50,30,8,2024
4070,4071,95,item_used,2024-02-09,21,9,2,2024
4071,4072,443,item_used,2024-05-05,38,5,5,2024
4072,4073,576,level_completed,2024-05-19,29,19,5,2024
4073,4074,251,level_completed,2024-06-07,17,7,6,2024
4074,4075,946,level_completed,2024-02-21,45,21,2,2024
